"Index","Open","High","Low","Close","Volume"
1970-03-03,269.88,270.57,269.82,270.36,109146
1970-03-04,270.75,270.75,270.36,270.69,71163
1970-03-05,270.57,270.72,270.42,270.48,56088
1970-03-06,270.27,270.54,270.09,270.51,75213
1970-03-07,270.63,270.66,270.39,270.54,52506
1970-03-08,270.54,270.63,270.18,270.54,55623
1970-03-09,270.54,271.08,270.39,270.75,76371
1970-03-10,270.75,271.44,270.63,271.38,86463
1970-03-11,271.38,271.71,271.35,271.41,93186
1970-03-12,271.5,272.43,271.5,272.37,114174
1970-03-13,272.37,272.55,272.19,272.28,65190
1970-03-14,272.43,272.46,272.22,272.31,52116
1970-03-15,272.79,273.27,272.46,273.24,110037
1970-03-16,273.12,273.3,272.73,272.88,106260
1970-03-17,273.45,273.93,273.45,273.66,120126
1970-03-18,273.57,273.84,273.15,273.3,87216
1970-03-19,273.54,273.84,273.45,273.75,63069
1970-03-20,273.48,273.69,272.91,273.09,100107
1970-03-21,273.15,273.48,273,273.33,90099
1970-03-22,273.27,273.27,272.82,273.12,94698
1970-03-23,272.91,273.27,272.7,273.24,65733
1970-03-24,272.91,272.94,272.73,272.76,63363
1970-03-25,272.76,273.39,272.76,273.15,81711
1970-03-26,273.06,273.6,273,273.51,80496
1970-03-27,273.45,273.51,273.21,273.48,57576
1970-03-28,273.84,274.17,273.81,273.99,91002
1970-03-29,274.02,274.17,273.96,274.11,45669
1970-03-30,274.08,274.5,274.02,274.14,77514
1970-03-31,274.23,274.23,273.78,273.96,75264
1970-04-01,274.02,274.29,273.87,274.26,57882
1970-04-02,274.47,274.71,274.32,274.35,52656
1970-04-03,274.44,274.47,274.29,274.35,17907
1970-04-04,274.44,274.77,274.35,274.71,49203
1970-04-05,274.83,275.13,274.65,274.71,54618
1970-04-06,274.74,275.07,274.56,274.98,45426
1970-04-07,274.86,275.04,274.74,274.95,27366
1970-04-08,275.7,275.88,275.61,275.73,29889
1970-04-09,275.76,275.85,275.58,275.76,20433
1970-04-10,275.76,275.94,275.67,275.82,19470
1970-04-11,275.67,275.85,275.67,275.82,15900
1970-04-12,275.91,276.06,275.88,276,16158
1970-04-13,276.24,276.39,276.15,276.24,21591
1970-04-14,276.21,276.27,276.03,276.24,20469
1970-04-15,276.45,276.48,276.21,276.39,24105
1970-04-16,276.3,276.75,276.27,276.72,21921
1970-04-17,276.93,277.2,276.93,277.14,23583
1970-04-18,277.02,277.17,276.93,277.14,17670
1970-04-19,277.5,277.77,277.38,277.65,21423
1970-04-20,277.29,277.65,277.29,277.5,20685
1970-04-21,277.44,277.44,276.69,276.69,19293
1970-04-22,276.69,276.72,276.54,276.69,8277
1970-04-23,276.69,276.9,276.63,276.87,9207
1970-04-24,277.02,277.14,276.84,276.87,11259
1970-04-25,276.81,277.02,276.81,276.9,11760
1970-04-26,276.93,277.44,276.93,277.35,12579
1970-04-27,277.14,277.38,277.14,277.32,14619
1970-04-28,276.96,277.26,276.78,277.14,108789
1970-04-29,277.08,277.35,276.42,276.48,104070
1970-04-30,276.54,276.6,275.76,276.06,161487
1970-05-01,275.49,275.64,275.1,275.31,125829
1970-05-02,275.13,275.22,274.8,275.19,90063
1970-05-03,275.1,275.31,274.62,275.16,123711
1970-05-04,275.13,275.61,275.13,275.34,97650
1970-05-05,275.58,275.82,275.49,275.76,84090
1970-05-06,275.61,276.24,275.61,276.21,88332
1970-05-07,276.48,276.51,276.09,276.12,64683
1970-05-08,276,276.33,275.82,276.15,72675
1970-05-09,276.24,276.42,276,276.12,56721
1970-05-10,276.96,277.05,276.69,276.75,62190
1970-05-11,276.63,276.87,276.54,276.69,68682
1970-05-12,276.66,276.87,276.45,276.48,63837
1970-05-13,276.33,276.36,275.64,275.7,124569
1970-05-14,275.79,276.21,275.34,275.73,117345
1970-05-15,275.73,276,275.55,275.91,63825
1970-05-16,275.88,276.36,275.88,276.33,77586
1970-05-17,276.78,276.99,275.91,276.33,155862
1970-05-18,276.33,276.63,275.49,275.52,159717
1970-05-19,275.58,275.67,275.16,275.4,133356
1970-05-20,275.25,275.25,274.86,275.16,119304
1970-05-21,274.95,275.34,274.92,275.28,119415
1970-05-22,275.52,275.58,275.16,275.19,90855
1970-05-23,275.16,275.43,275.07,275.37,73500
1970-05-24,275.25,275.31,275.07,275.13,68736
1970-05-25,274.98,274.98,274.71,274.89,71478
1970-05-26,274.86,275.1,274.62,274.77,108387
1970-05-27,274.89,274.98,274.68,274.92,66996
1970-05-28,275.16,275.25,275.01,275.07,84063
1970-05-29,275.04,275.04,274.74,274.77,63750
1970-05-30,274.86,274.95,274.74,274.92,43872
1970-05-31,275.13,275.22,274.98,274.98,48054
1970-06-01,275.07,275.43,274.98,275.4,73380
1970-06-02,275.43,275.73,275.43,275.64,84780
1970-06-03,275.52,275.88,275.52,275.79,71571
1970-06-04,275.91,276.09,275.7,275.82,69180
1970-06-05,275.64,275.85,275.49,275.64,72345
1970-06-06,275.49,275.82,275.43,275.79,65016
1970-06-07,275.85,276.03,275.49,275.55,67590
1970-06-08,275.31,275.76,275.31,275.73,62112
1970-06-09,275.76,275.88,275.67,275.82,32514
1970-06-10,275.67,275.97,275.46,275.94,60804
1970-06-11,276.03,276.18,275.91,276.15,45018
1970-06-12,276.18,276.24,276.03,276.09,30273
1970-06-13,276,276.15,275.94,275.97,20022
1970-06-14,275.94,275.94,275.76,275.82,13713
1970-06-15,275.79,276,275.76,275.97,14685
1970-06-16,275.94,275.97,275.82,275.82,15009
1970-06-17,275.94,276.03,275.91,275.97,16005
1970-06-18,275.88,275.88,275.55,275.58,20808
1970-06-19,275.34,275.55,275.31,275.52,12939
1970-06-20,275.55,275.73,275.52,275.64,15039
1970-06-21,275.64,275.7,275.37,275.43,17007
1970-06-22,275.34,275.34,274.95,274.98,25947
1970-06-23,274.89,275.07,274.8,274.92,15810
1970-06-24,275.04,275.07,274.86,274.92,9114
1970-06-25,274.89,274.92,274.77,274.89,14082
1970-06-26,274.77,274.8,274.71,274.71,10446
1970-06-27,274.65,275.28,274.59,275.13,20433
1970-06-28,275.1,275.19,275.1,275.19,10839
1970-06-29,274.35,274.56,274.08,274.11,85146
1970-06-30,274.2,274.29,274.02,274.11,58569
1970-07-01,274.02,274.08,273.9,274.08,71472
1970-07-02,274.5,274.74,274.35,274.59,125628
1970-07-03,275.22,275.25,274.95,275.01,110976
1970-07-04,274.83,275.43,274.77,275.37,143061
1970-07-05,275.37,275.82,275.28,275.61,100398
1970-07-06,275.76,275.82,275.31,275.55,119409
1970-07-07,275.01,275.34,274.89,275.31,79029
1970-07-08,275.25,275.52,275.16,275.46,76293
1970-07-09,275.55,275.76,275.13,275.16,130629
1970-07-10,275.31,275.37,275.07,275.22,93675
1970-07-11,275.34,275.7,275.13,275.19,120561
1970-07-12,275.01,275.04,274.86,274.95,78171
1970-07-13,274.95,275.07,274.86,275.04,62775
1970-07-14,275.1,275.1,274.83,274.89,76917
1970-07-15,274.77,274.89,274.74,274.86,68106
1970-07-16,274.74,275.46,274.74,274.92,65232
1970-07-17,274.98,275.04,274.95,274.98,25521
1970-07-18,274.98,275.16,274.98,275.13,47016
1970-07-19,275.16,275.37,274.89,275.34,70311
1970-07-20,275.4,275.55,275.37,275.4,62535
1970-07-21,275.43,275.43,275.28,275.37,34632
1970-07-22,275.34,275.61,275.31,275.49,69468
1970-07-23,275.46,275.61,275.31,275.46,74952
1970-07-24,275.34,275.34,275.19,275.25,71004
1970-07-25,275.25,275.37,275.19,275.34,55119
1970-07-26,275.31,275.46,275.31,275.37,53340
1970-07-27,275.49,275.85,275.49,275.82,100782
1970-07-28,276.51,276.51,276.06,276.06,175470
1970-07-29,276.12,276.3,276.03,276.15,89187
1970-07-30,276.3,276.39,275.94,276.21,124788
1970-07-31,276.12,276.15,276,276.06,45291
1970-08-01,275.97,276.15,275.88,276.06,67797
1970-08-02,276.06,276.21,275.97,276,56781
1970-08-03,276.21,276.24,275.85,276,75516
1970-08-04,276.06,276.45,276.06,276.42,85113
1970-08-05,276.24,276.36,276.18,276.33,12492
1970-08-06,276.3,276.39,276.24,276.33,39735
1970-08-07,276.27,276.27,276.09,276.12,50241
1970-08-08,276.09,276.21,275.97,276.03,37962
1970-08-09,275.67,275.91,275.55,275.82,58743
1970-08-10,275.76,276.21,275.76,276.18,41460
1970-08-11,276.27,276.42,276.03,276.21,47502
1970-08-12,276.3,276.3,275.88,276.03,43260
1970-08-13,276.27,276.27,276.03,276.06,24282
1970-08-14,276,276.15,275.94,276.06,15663
1970-08-15,275.97,276.03,275.94,276,10029
1970-08-16,275.88,276.06,275.88,275.97,17379
1970-08-17,275.97,276.12,275.85,276,22095
1970-08-18,275.97,276.03,275.88,275.91,11496
1970-08-19,275.79,275.82,275.55,275.58,24567
1970-08-20,275.49,275.55,275.4,275.52,19953
1970-08-21,275.52,275.58,275.46,275.55,17718
1970-08-22,275.52,275.52,275.43,275.43,15747
1970-08-23,275.43,275.55,275.4,275.43,14904
1970-08-24,275.55,275.64,275.52,275.61,17154
1970-08-25,275.7,275.79,275.64,275.64,17616
1970-08-26,275.7,276.21,275.67,276.12,32232
1970-08-27,276.09,276.27,275.94,276.09,22479
1970-08-28,276.18,276.33,276.09,276.15,17106
1970-08-29,276.09,276.15,276.03,276.12,15084
1970-08-30,276.96,277.17,276.96,277.11,61899
1970-08-31,277.05,277.08,276.66,276.75,93576
1970-09-01,276.66,277.14,276.6,276.99,104631
1970-09-02,276.9,277.32,276.6,277.05,110556
1970-09-03,276.9,276.96,276.78,276.81,42987
1970-09-04,276.81,277.05,276.78,276.9,13104
1970-09-05,276.9,277.08,276.9,276.93,20145
1970-09-06,276.9,277.02,276.72,276.75,35613
1970-09-07,276.75,276.87,276.72,276.75,18888
1970-09-08,276.75,276.78,276.54,276.6,45783
1970-09-09,276.45,276.6,276.42,276.51,54186
1970-09-10,276.48,276.63,276.42,276.48,38679
1970-09-11,276.63,276.84,276.63,276.81,58476
1970-09-12,276.87,276.9,275.91,275.94,203400
1970-09-13,275.79,275.85,275.52,275.76,178026
1970-09-14,275.7,275.82,275.52,275.55,88404
1970-09-15,275.28,275.49,275.22,275.31,77358
1970-09-16,275.4,275.58,275.37,275.52,94557
1970-09-17,275.67,276.24,275.58,275.85,174747
1970-09-18,276.09,276.21,275.7,275.97,124575
1970-09-19,276.06,276.12,275.88,275.97,76398
1970-09-20,275.52,275.73,275.52,275.73,21423
1970-09-21,275.79,276.03,275.79,275.88,76926
1970-09-22,275.73,276.09,275.67,275.7,127125
1970-09-23,275.79,275.94,275.67,275.91,78603
1970-09-24,275.88,276.12,275.67,276.03,92490
1970-09-25,276.09,276.27,276.09,276.24,56469
1970-09-26,276.39,276.42,276.24,276.39,67284
1970-09-27,276.39,276.57,276.12,276.18,93660
1970-09-28,276.12,276.36,275.97,276.18,110460
1970-09-29,276.15,276.51,276.06,276.36,104871
1970-09-30,276.36,276.42,276.24,276.36,59358
1970-10-01,276.51,276.57,276.24,276.33,72117
1970-10-02,276.39,276.45,276.21,276.24,77616
1970-10-03,276.3,276.3,275.85,276,109923
1970-10-04,275.97,275.97,275.43,275.79,122628
1970-10-05,275.88,275.91,275.67,275.82,47427
1970-10-06,275.85,276,275.73,275.79,70440
1970-10-07,275.79,275.82,275.7,275.79,37239
1970-10-08,275.79,275.94,275.79,275.88,30981
1970-10-09,276.12,276.3,276.06,276.3,51084
1970-10-10,276.39,276.48,276.27,276.39,44748
1970-10-11,276.18,276.48,276.03,276.18,51915
1970-10-12,276.15,276.27,276.03,276.12,29844
1970-10-13,276.15,276.33,276.15,276.3,25200
1970-10-14,276.24,276.57,276.21,276.42,38445
1970-10-15,276.36,276.39,276.24,276.33,21951
1970-10-16,276.24,276.36,276.21,276.33,17904
1970-10-17,276.48,276.72,276.45,276.69,33576
1970-10-18,276.66,277.02,276.66,276.72,38823
1970-10-19,276.75,276.93,276.72,276.84,18582
1970-10-20,276.99,277.41,276.96,277.26,25233
1970-10-21,277.17,277.23,276.96,277.08,17655
1970-10-22,277.44,277.59,277.35,277.47,20625
1970-10-23,277.56,277.71,277.53,277.59,14517
1970-10-24,277.65,277.77,277.65,277.71,6993
1970-10-25,277.86,277.86,277.71,277.74,9198
1970-10-26,277.77,277.8,277.71,277.77,7827
1970-10-27,277.68,277.71,277.56,277.71,11097
1970-10-28,277.71,277.74,277.62,277.65,11769
1970-10-29,277.62,277.62,277.56,277.56,8763
1970-10-30,278.13,278.31,278.01,278.22,72714
1970-10-31,278.22,278.28,278.13,278.22,41145
1970-11-01,278.25,278.34,278.25,278.28,30468
1970-11-02,278.34,278.46,278.25,278.28,39567
1970-11-03,278.31,278.46,278.31,278.43,42081
1970-11-04,278.43,278.55,278.34,278.4,48702
1970-11-05,278.43,278.52,278.4,278.49,30858
1970-11-06,278.73,278.91,278.67,278.88,51183
1970-11-07,278.85,279.12,278.85,279.09,39732
1970-11-08,279.27,279.45,279.09,279.09,91737
1970-11-09,278.91,279.21,278.85,279.18,84762
1970-11-10,279.15,279.3,278.97,279,61338
1970-11-11,278.97,279.48,278.91,279.39,127338
1970-11-12,279.36,279.6,279.36,279.42,73218
1970-11-13,279.69,279.93,279.66,279.9,87600
1970-11-14,280.08,280.17,279.96,280.11,81096
1970-11-15,279.99,280.23,279.9,280.11,51840
1970-11-16,280.14,280.26,279.96,279.99,49080
1970-11-17,280.08,280.38,280.08,280.35,40053
1970-11-18,280.26,280.5,280.23,280.35,65724
1970-11-19,280.59,281.07,280.56,281.04,70041
1970-11-20,281.04,281.07,280.59,280.86,121482
1970-11-21,280.8,280.95,280.74,280.77,41409
1970-11-22,280.65,280.65,280.47,280.53,56400
1970-11-23,280.53,280.65,279.99,280.02,107115
1970-11-24,279.87,279.99,279.63,279.78,119655
1970-11-25,279.84,279.93,279.24,279.3,120900
1970-11-26,279.48,279.63,279.15,279.21,89625
1970-11-27,279.3,279.72,279.27,279.66,78444
1970-11-28,279.78,279.9,279.48,279.69,93531
1970-11-29,279.69,279.81,279.54,279.75,72213
1970-11-30,279.78,279.78,279.45,279.54,54258
1970-12-01,279.51,279.6,279.3,279.57,63702
1970-12-02,279.54,280.08,279.54,280.05,54294
1970-12-03,279.96,280.11,279.87,280.05,75585
1970-12-04,279.99,280.08,279.78,280.05,61422
1970-12-05,280.08,280.26,280.08,280.2,52767
1970-12-06,279.93,279.93,279.57,279.66,85509
1970-12-07,279.45,279.48,279.21,279.24,74184
1970-12-08,279.03,279.51,278.97,279.42,81531
1970-12-09,279.51,279.6,279.24,279.27,40008
1970-12-10,279.3,279.3,278.67,278.79,88467
1970-12-11,278.7,278.88,278.55,278.64,67890
1970-12-12,278.76,278.88,278.64,278.67,28200
1970-12-13,278.61,278.94,278.43,278.88,37905
1970-12-14,278.94,279.06,278.79,278.88,20370
1970-12-15,278.88,279.03,278.85,278.97,16650
1970-12-16,279,279.06,278.94,279.03,9249
1970-12-17,279.21,279.21,279.12,279.18,11193
1970-12-18,279.18,279.21,278.97,279,18138
1970-12-19,278.94,279.03,278.7,278.76,21180
1970-12-20,278.73,278.94,278.64,278.79,15408
1970-12-21,278.88,278.88,278.55,278.58,21090
1970-12-22,278.61,278.79,278.52,278.76,28719
1970-12-23,278.82,278.85,278.46,278.55,27051
1970-12-24,278.67,278.79,278.55,278.61,12978
1970-12-25,278.7,279.06,278.67,279.06,16281
1970-12-26,279.06,279.06,278.7,278.85,14442
1970-12-27,278.88,278.88,278.73,278.85,8217
1970-12-28,278.88,278.91,278.7,278.79,10905
1970-12-29,278.76,278.97,278.7,278.91,22902
1970-12-30,278.91,279.03,278.85,278.91,17142
1970-12-31,278.97,279.03,278.97,279,9462
1971-01-01,279.6,279.84,279.54,279.75,119667
1971-01-02,279.84,280.05,279.66,279.78,106368
1971-01-03,279.69,279.75,279.45,279.51,105420
1971-01-04,279.39,279.81,279.36,279.78,107028
1971-01-05,279.69,279.9,279.66,279.84,61743
1971-01-06,279.93,280.08,279.9,279.9,81486
1971-01-07,280.11,280.17,279.93,279.96,69174
1971-01-08,279.87,280.11,279.84,280.05,74244
1971-01-09,280.2,280.29,280.11,280.23,55719
1971-01-10,280.35,280.41,280.26,280.35,48207
1971-01-11,280.47,280.5,280.29,280.35,64281
1971-01-12,280.26,280.38,280.17,280.35,42576
1971-01-13,280.71,280.74,280.53,280.56,45135
1971-01-14,280.5,280.5,280.14,280.17,111585
1971-01-15,280.14,280.62,280.11,280.59,99684
1971-01-16,280.59,280.68,280.41,280.53,83286
1971-01-17,280.62,280.8,280.59,280.71,78945
1971-01-18,280.68,280.89,280.62,280.83,55956
1971-01-19,280.89,281.01,280.74,280.92,92133
1971-01-20,280.89,280.95,280.74,280.77,64878
1971-01-21,280.71,280.86,280.62,280.77,56448
1971-01-22,280.68,280.95,280.68,280.86,34377
1971-01-23,280.98,281.01,280.89,280.92,22308
1971-01-24,280.83,280.89,280.59,280.71,73629
1971-01-25,280.59,280.59,280.32,280.35,84360
1971-01-26,280.44,280.5,280.23,280.29,62124
1971-01-27,280.32,280.38,280.26,280.29,26172
1971-01-28,280.2,280.23,279.96,279.99,65364
1971-01-29,280.05,280.29,279.99,280.26,82812
1971-01-30,280.29,280.44,280.23,280.38,48192
1971-01-31,280.53,280.74,280.47,280.71,61518
1971-02-01,280.86,280.92,280.53,280.62,55824
1971-02-02,280.56,280.74,280.5,280.71,31491
1971-02-03,280.56,280.71,280.5,280.59,46743
1971-02-04,280.59,280.62,280.47,280.59,40398
1971-02-05,280.56,280.71,280.47,280.68,29373
1971-02-06,280.71,280.86,280.71,280.83,29697
1971-02-07,280.95,280.98,280.89,280.92,25359
1971-02-08,281.07,281.16,281.07,281.13,37929
1971-02-09,281.25,281.58,281.16,281.55,48810
1971-02-10,281.46,281.49,281.25,281.43,35193
1971-02-11,281.49,281.55,281.34,281.37,21873
1971-02-12,281.37,281.46,281.31,281.43,15156
1971-02-13,281.49,281.73,281.49,281.7,39576
1971-02-14,281.79,281.91,281.76,281.82,29991
1971-02-15,281.97,282.18,281.97,282.15,29811
1971-02-16,282.12,282.12,281.97,282,22137
1971-02-17,281.97,282.27,281.97,282.27,19800
1971-02-18,282.33,282.48,282.3,282.45,18723
1971-02-19,282.48,282.48,282.33,282.36,21813
1971-02-20,282.36,282.6,282.27,282.54,24459
1971-02-21,282.54,282.9,282.54,282.87,31725
1971-02-22,282.9,283.08,282.75,282.78,22941
1971-02-23,282.63,282.66,282.36,282.48,42351
1971-02-24,282.66,282.72,282.45,282.51,27243
1971-02-25,282.54,282.54,282.21,282.27,21603
1971-02-26,281.88,283.08,281.88,282.12,24003
1971-02-27,282.15,282.24,282.15,282.15,23919
1971-02-28,282.21,282.27,282.12,282.15,14319
1971-03-01,281.97,282,281.82,281.85,24531
1971-03-02,281.76,282.12,281.76,281.88,26592
1971-03-03,281.94,281.94,281.88,281.88,16602
1971-03-04,281.73,281.91,281.58,281.79,127302
1971-03-05,281.7,281.88,281.67,281.79,88140
1971-03-06,281.88,282.03,281.25,281.28,212970
1971-03-07,281.37,281.4,281.13,281.28,146850
1971-03-08,281.37,281.58,281.37,281.55,73266
1971-03-09,281.64,281.82,281.52,281.58,123825
1971-03-10,281.64,282.06,281.55,282.03,145086
1971-03-11,282.03,282.21,281.82,281.97,156621
1971-03-12,281.88,282.09,281.64,282.03,123600
1971-03-13,281.58,281.82,281.58,281.76,106644
1971-03-14,281.79,282.06,281.64,282.03,139329
1971-03-15,282.18,282.3,282.03,282.09,138195
1971-03-16,282.06,282.12,281.94,282,81936
1971-03-17,282.03,282.63,281.97,282.6,174162
1971-03-18,282.72,282.75,282.63,282.69,97512
1971-03-19,282.72,282.84,282.57,282.81,99273
1971-03-20,282.72,282.96,282.6,282.72,136332
1971-03-21,282.69,282.81,282.6,282.75,88719
1971-03-22,282.78,282.78,282.48,282.54,96099
1971-03-23,282.42,282.48,282.39,282.45,19473
1971-03-24,282.48,282.54,282.18,282.21,94857
1971-03-25,282.21,282.33,282.09,282.3,127947
1971-03-26,282.33,282.36,282.12,282.15,103260
1971-03-27,282.03,282.15,281.76,281.85,155487
1971-03-28,281.73,281.73,281.58,281.64,114411
1971-03-29,281.76,281.88,281.7,281.76,80880
1971-03-30,281.79,282.03,281.58,281.97,129447
1971-03-31,282.06,282.18,281.91,282.12,123177
1971-04-01,282.12,282.12,281.94,281.97,49899
1971-04-02,281.91,282.15,281.85,282.09,50145
1971-04-03,282.12,282.21,282.06,282.09,86571
1971-04-04,281.97,282.24,281.97,282.15,98031
1971-04-05,282.6,282.66,282.33,282.42,180558
1971-04-06,282.57,282.57,282.24,282.33,122961
1971-04-07,282.36,282.51,282.36,282.36,74721
1971-04-08,282.3,282.36,282.21,282.3,77265
1971-04-09,282.21,282.33,282.15,282.21,70461
1971-04-10,282.18,282.18,282.03,282.06,72765
1971-04-11,281.88,281.94,281.67,281.76,133563
1971-04-12,281.64,281.67,281.46,281.61,97596
1971-04-13,281.7,281.73,281.61,281.64,22323
1971-04-14,281.7,281.79,281.61,281.73,64803
1971-04-15,281.79,281.85,281.73,281.73,56307
1971-04-16,281.79,281.94,281.64,281.91,64131
1971-04-17,281.88,282,281.85,281.94,49821
1971-04-18,281.91,281.94,281.82,281.85,50520
1971-04-19,281.82,282.24,281.73,282.21,65760
1971-04-20,282.12,282.21,282.03,282.15,59931
1971-04-21,282.06,282.27,282.03,282.15,60462
1971-04-22,282.15,282.21,282.15,282.18,37152
1971-04-23,282.15,282.3,282.03,282.06,52524
1971-04-24,282.06,282.12,282,282.06,30804
1971-04-25,281.79,281.79,281.7,281.73,28173
1971-04-26,281.7,281.85,281.64,281.82,22161
1971-04-27,281.85,281.88,281.76,281.79,29259
1971-04-28,281.82,281.94,281.79,281.88,26259
1971-04-29,281.91,282,281.7,281.7,32772
1971-04-30,281.76,281.76,281.61,281.7,18030
1971-05-01,281.7,281.73,281.64,281.67,15582
1971-05-02,281.64,281.7,281.61,281.67,15144
1971-05-03,281.64,281.67,281.49,281.52,19602
1971-05-04,281.49,281.55,281.43,281.46,27294
1971-05-05,281.25,281.28,281.25,281.25,17604
1971-05-06,281.76,281.85,281.67,281.7,74832
1971-05-07,281.76,281.82,281.73,281.79,51975
1971-05-08,281.91,281.94,281.79,281.82,62277
1971-05-09,281.82,281.88,281.79,281.82,32022
1971-05-10,281.7,281.79,281.67,281.79,38910
1971-05-11,281.85,281.88,281.76,281.82,43872
1971-05-12,281.88,281.91,281.85,281.88,12255
1971-05-13,281.91,281.91,281.67,281.7,40383
1971-05-14,281.7,281.7,281.55,281.58,54486
1971-05-15,281.61,281.82,281.58,281.67,47445
1971-05-16,281.94,282.09,281.94,282.06,84561
1971-05-17,282.06,282.12,282.03,282.09,68592
1971-05-18,282.06,282.24,282,282.21,108459
1971-05-19,282.27,282.33,282.21,282.24,94035
1971-05-20,282.21,282.36,282.06,282.3,160389
1971-05-21,282.3,282.33,282.12,282.15,110925
1971-05-22,281.97,282.09,281.94,282.09,112038
1971-05-23,281.97,282.18,281.88,282,138573
1971-05-24,282.15,282.18,282,282.06,99270
1971-05-25,282.21,282.21,282.09,282.18,72084
1971-05-26,282.09,282.21,282.06,282.18,45630
1971-05-27,282.24,282.3,282.15,282.18,76188
1971-05-28,282.24,282.24,282.09,282.15,75069
1971-05-29,282.06,282.21,281.97,282.06,120999
1971-05-30,282.06,282.06,281.79,281.85,106923
1971-05-31,281.79,281.82,281.64,281.67,93237
1971-06-01,281.67,281.73,281.52,281.58,101145
1971-06-02,281.46,281.58,281.4,281.55,128496
1971-06-03,281.64,281.67,281.49,281.52,76854
1971-06-04,281.55,281.61,281.04,281.07,191409
1971-06-05,281.13,281.19,281.04,281.1,99570
1971-06-06,281.13,281.19,281.04,281.1,73563
1971-06-07,281.22,281.28,280.98,281.1,116076
1971-06-08,281.22,281.31,281.16,281.25,85257
1971-06-09,281.28,281.31,280.89,281.01,133749
1971-06-10,280.98,280.98,280.68,280.77,111306
1971-06-11,280.71,280.77,280.35,280.59,137184
1971-06-12,280.56,280.62,280.17,280.26,177615
1971-06-13,280.41,280.65,280.38,280.5,90774
1971-06-14,280.59,280.77,280.5,280.5,67209
1971-06-15,280.14,280.23,280.02,280.23,64233
1971-06-16,280.29,280.35,280.2,280.23,51246
1971-06-17,280.56,280.86,280.47,280.83,81390
1971-06-18,280.74,280.89,280.68,280.8,78150
1971-06-19,280.83,280.86,280.68,280.8,36663
1971-06-20,280.77,280.86,280.74,280.8,39582
1971-06-21,280.74,280.83,280.62,280.68,29859
1971-06-22,280.62,280.77,280.59,280.71,22629
1971-06-23,280.74,280.83,280.65,280.74,31479
1971-06-24,280.86,280.86,280.77,280.77,26370
